The Absolute Way;Relative Way;Class
D:\учёба\для себя\ptm-4\dataset\bay_horse\0376.jpg;dataset/bay_horse/0376.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0377.jpg;dataset/zebra/0377.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0377.jpg;dataset/bay_horse/0377.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0378.jpg;dataset/zebra/0378.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0378.jpg;dataset/bay_horse/0378.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0379.jpg;dataset/zebra/0379.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0379.jpg;dataset/bay_horse/0379.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0380.jpg;dataset/zebra/0380.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0380.jpg;dataset/bay_horse/0380.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0381.jpg;dataset/zebra/0381.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0381.jpg;dataset/bay_horse/0381.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0382.jpg;dataset/zebra/0382.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0382.jpg;dataset/bay_horse/0382.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0383.jpg;dataset/zebra/0383.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0383.jpg;dataset/bay_horse/0383.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0384.jpg;dataset/zebra/0384.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0384.jpg;dataset/bay_horse/0384.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0385.jpg;dataset/zebra/0385.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0385.jpg;dataset/bay_horse/0385.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0386.jpg;dataset/zebra/0386.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0386.jpg;dataset/bay_horse/0386.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0387.jpg;dataset/zebra/0387.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0387.jpg;dataset/bay_horse/0387.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0388.jpg;dataset/zebra/0388.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0388.jpg;dataset/bay_horse/0388.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0389.jpg;dataset/zebra/0389.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0389.jpg;dataset/bay_horse/0389.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0390.jpg;dataset/zebra/0390.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0390.jpg;dataset/bay_horse/0390.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0391.jpg;dataset/zebra/0391.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0391.jpg;dataset/bay_horse/0391.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0392.jpg;dataset/zebra/0392.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0392.jpg;dataset/bay_horse/0392.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0393.jpg;dataset/zebra/0393.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0393.jpg;dataset/bay_horse/0393.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0394.jpg;dataset/zebra/0394.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0394.jpg;dataset/bay_horse/0394.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0395.jpg;dataset/zebra/0395.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0395.jpg;dataset/bay_horse/0395.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0396.jpg;dataset/zebra/0396.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0396.jpg;dataset/bay_horse/0396.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0397.jpg;dataset/zebra/0397.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0397.jpg;dataset/bay_horse/0397.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0398.jpg;dataset/zebra/0398.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0398.jpg;dataset/bay_horse/0398.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0399.jpg;dataset/zebra/0399.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0399.jpg;dataset/bay_horse/0399.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0400.jpg;dataset/zebra/0400.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0400.jpg;dataset/bay_horse/0400.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0401.jpg;dataset/zebra/0401.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0401.jpg;dataset/bay_horse/0401.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0402.jpg;dataset/zebra/0402.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0402.jpg;dataset/bay_horse/0402.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0403.jpg;dataset/zebra/0403.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0403.jpg;dataset/bay_horse/0403.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0404.jpg;dataset/zebra/0404.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0404.jpg;dataset/bay_horse/0404.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0405.jpg;dataset/zebra/0405.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0405.jpg;dataset/bay_horse/0405.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0406.jpg;dataset/zebra/0406.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0406.jpg;dataset/bay_horse/0406.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0407.jpg;dataset/zebra/0407.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0407.jpg;dataset/bay_horse/0407.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0408.jpg;dataset/zebra/0408.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0408.jpg;dataset/bay_horse/0408.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0409.jpg;dataset/zebra/0409.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0409.jpg;dataset/bay_horse/0409.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0410.jpg;dataset/zebra/0410.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0410.jpg;dataset/bay_horse/0410.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0411.jpg;dataset/zebra/0411.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0411.jpg;dataset/bay_horse/0411.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0412.jpg;dataset/zebra/0412.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0412.jpg;dataset/bay_horse/0412.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0413.jpg;dataset/zebra/0413.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0413.jpg;dataset/bay_horse/0413.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0414.jpg;dataset/zebra/0414.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0414.jpg;dataset/bay_horse/0414.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0415.jpg;dataset/zebra/0415.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0415.jpg;dataset/bay_horse/0415.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0416.jpg;dataset/zebra/0416.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0416.jpg;dataset/bay_horse/0416.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0417.jpg;dataset/zebra/0417.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0417.jpg;dataset/bay_horse/0417.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0418.jpg;dataset/zebra/0418.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0418.jpg;dataset/bay_horse/0418.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0419.jpg;dataset/zebra/0419.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0419.jpg;dataset/bay_horse/0419.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0420.jpg;dataset/zebra/0420.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0420.jpg;dataset/bay_horse/0420.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0421.jpg;dataset/zebra/0421.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0421.jpg;dataset/bay_horse/0421.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0422.jpg;dataset/zebra/0422.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0422.jpg;dataset/bay_horse/0422.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0423.jpg;dataset/zebra/0423.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0423.jpg;dataset/bay_horse/0423.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0424.jpg;dataset/zebra/0424.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0424.jpg;dataset/bay_horse/0424.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0425.jpg;dataset/zebra/0425.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0425.jpg;dataset/bay_horse/0425.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0426.jpg;dataset/zebra/0426.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0426.jpg;dataset/bay_horse/0426.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0427.jpg;dataset/zebra/0427.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0427.jpg;dataset/bay_horse/0427.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0428.jpg;dataset/zebra/0428.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0428.jpg;dataset/bay_horse/0428.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0429.jpg;dataset/zebra/0429.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0429.jpg;dataset/bay_horse/0429.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0430.jpg;dataset/zebra/0430.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0430.jpg;dataset/bay_horse/0430.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0431.jpg;dataset/zebra/0431.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0431.jpg;dataset/bay_horse/0431.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0432.jpg;dataset/zebra/0432.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0432.jpg;dataset/bay_horse/0432.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0433.jpg;dataset/zebra/0433.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0433.jpg;dataset/bay_horse/0433.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0434.jpg;dataset/zebra/0434.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0434.jpg;dataset/bay_horse/0434.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0435.jpg;dataset/zebra/0435.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0435.jpg;dataset/bay_horse/0435.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0436.jpg;dataset/zebra/0436.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0436.jpg;dataset/bay_horse/0436.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0437.jpg;dataset/zebra/0437.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0437.jpg;dataset/bay_horse/0437.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0438.jpg;dataset/zebra/0438.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0438.jpg;dataset/bay_horse/0438.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0439.jpg;dataset/zebra/0439.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0439.jpg;dataset/bay_horse/0439.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0440.jpg;dataset/zebra/0440.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0440.jpg;dataset/bay_horse/0440.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0441.jpg;dataset/zebra/0441.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0441.jpg;dataset/bay_horse/0441.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0442.jpg;dataset/zebra/0442.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0442.jpg;dataset/bay_horse/0442.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0443.jpg;dataset/zebra/0443.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0443.jpg;dataset/bay_horse/0443.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0444.jpg;dataset/zebra/0444.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0444.jpg;dataset/bay_horse/0444.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0445.jpg;dataset/zebra/0445.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0445.jpg;dataset/bay_horse/0445.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0446.jpg;dataset/zebra/0446.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0446.jpg;dataset/bay_horse/0446.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0447.jpg;dataset/zebra/0447.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0447.jpg;dataset/bay_horse/0447.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0448.jpg;dataset/zebra/0448.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0448.jpg;dataset/bay_horse/0448.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0449.jpg;dataset/zebra/0449.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0449.jpg;dataset/bay_horse/0449.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0450.jpg;dataset/zebra/0450.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0450.jpg;dataset/bay_horse/0450.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0451.jpg;dataset/zebra/0451.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0451.jpg;dataset/bay_horse/0451.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0452.jpg;dataset/zebra/0452.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0452.jpg;dataset/bay_horse/0452.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0453.jpg;dataset/zebra/0453.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0453.jpg;dataset/bay_horse/0453.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0454.jpg;dataset/zebra/0454.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0454.jpg;dataset/bay_horse/0454.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0455.jpg;dataset/zebra/0455.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0455.jpg;dataset/bay_horse/0455.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0456.jpg;dataset/zebra/0456.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0456.jpg;dataset/bay_horse/0456.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0457.jpg;dataset/zebra/0457.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0457.jpg;dataset/bay_horse/0457.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0458.jpg;dataset/zebra/0458.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0458.jpg;dataset/bay_horse/0458.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0459.jpg;dataset/zebra/0459.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0459.jpg;dataset/bay_horse/0459.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0460.jpg;dataset/zebra/0460.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0460.jpg;dataset/bay_horse/0460.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0461.jpg;dataset/zebra/0461.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0461.jpg;dataset/bay_horse/0461.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0462.jpg;dataset/zebra/0462.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0462.jpg;dataset/bay_horse/0462.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0463.jpg;dataset/zebra/0463.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0463.jpg;dataset/bay_horse/0463.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0464.jpg;dataset/zebra/0464.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0464.jpg;dataset/bay_horse/0464.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0465.jpg;dataset/zebra/0465.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0465.jpg;dataset/bay_horse/0465.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0466.jpg;dataset/zebra/0466.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0466.jpg;dataset/bay_horse/0466.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0467.jpg;dataset/zebra/0467.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0467.jpg;dataset/bay_horse/0467.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0468.jpg;dataset/zebra/0468.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0468.jpg;dataset/bay_horse/0468.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0469.jpg;dataset/zebra/0469.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0469.jpg;dataset/bay_horse/0469.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0470.jpg;dataset/zebra/0470.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0470.jpg;dataset/bay_horse/0470.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0471.jpg;dataset/zebra/0471.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0471.jpg;dataset/bay_horse/0471.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0472.jpg;dataset/zebra/0472.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0472.jpg;dataset/bay_horse/0472.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0473.jpg;dataset/zebra/0473.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0473.jpg;dataset/bay_horse/0473.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0474.jpg;dataset/zebra/0474.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0474.jpg;dataset/bay_horse/0474.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0475.jpg;dataset/zebra/0475.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0475.jpg;dataset/bay_horse/0475.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0476.jpg;dataset/zebra/0476.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0476.jpg;dataset/bay_horse/0476.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0477.jpg;dataset/zebra/0477.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0477.jpg;dataset/bay_horse/0477.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0478.jpg;dataset/zebra/0478.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0478.jpg;dataset/bay_horse/0478.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0479.jpg;dataset/zebra/0479.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0479.jpg;dataset/bay_horse/0479.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0480.jpg;dataset/zebra/0480.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0480.jpg;dataset/bay_horse/0480.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0481.jpg;dataset/zebra/0481.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0481.jpg;dataset/bay_horse/0481.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0482.jpg;dataset/zebra/0482.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0482.jpg;dataset/bay_horse/0482.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0483.jpg;dataset/zebra/0483.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0483.jpg;dataset/bay_horse/0483.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0484.jpg;dataset/zebra/0484.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0484.jpg;dataset/bay_horse/0484.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0485.jpg;dataset/zebra/0485.jpg;zebra
D:\учёба\для себя\ptm-4\dataset\bay_horse\0485.jpg;dataset/bay_horse/0485.jpg;bay_horse
D:\учёба\для себя\ptm-4\dataset\zebra\0486.jpg;dataset/zebra/0486.jpg;zebra
